gene_id,phyloP_cds,phyloP_gene_body,phastCons_cds,phastCons_gene_body
ENSG00000162763,2.316237,0.140463,0.689491,0.087117
ENSG00000162775,3.393337,2.128520,0.818961,0.640800
ENSG00000162777,3.010144,0.394668,0.705825,0.137781
ENSG00000162813,4.327745,0.217500,0.884121,0.095657
ENSG00000162814,2.156293,0.178397,0.688840,0.099317
ENSG00000162819,4.651910,0.381417,0.923923,0.105850
ENSG00000162836,2.332480,0.152312,0.667041,0.091051
ENSG00000162843,1.921537,0.100422,0.719874,0.071251
ENSG00000162851,1.233301,0.073206,0.449365,0.068112
ENSG00000162873,3.660509,0.566266,0.866796,0.178286
ENSG00000162878,2.780951,0.639227,0.752329,0.239439
ENSG00000162885,3.318398,0.085725,0.836376,0.066391
ENSG00000162889,4.440939,0.147897,0.825596,0.101220
ENSG00000162891,1.468639,0.366777,0.577693,0.158025
ENSG00000162894,0.477476,0.065716,0.294597,0.105634
ENSG00000162896,0.648927,0.078283,0.326531,0.099358
ENSG00000162897,0.231938,-0.095534,0.134603,0.038941
ENSG00000162909,3.692459,-0.046777,0.775612,0.061497
ENSG00000162924,2.809411,0.287440,0.689225,0.129536
ENSG00000162928,3.969259,0.242995,0.907464,0.159830
ENSG00000162929,4.105290,0.293709,0.924947,0.125770
ENSG00000162931,0.688244,-0.031154,0.278863,0.102159
ENSG00000162961,5.096762,0.159853,0.978488,0.111065
ENSG00000162971,3.960154,0.328813,0.895523,0.139261
ENSG00000162976,2.297418,-0.049701,0.730759,0.053571
ENSG00000162981,4.098140,4.098140,0.930874,0.930874
ENSG00000162989,5.375463,0.101257,0.952630,0.073454
ENSG00000162998,3.757593,0.258516,0.852379,0.109943
ENSG00000162999,3.513707,0.287465,0.863522,0.121251
ENSG00000163013,3.987107,0.997750,0.894272,0.264495
ENSG00000163026,2.062071,0.564780,0.519510,0.187728
ENSG00000163050,3.555176,-0.076507,0.772757,0.088242
ENSG00000163053,2.635015,0.195764,0.697596,0.088441
ENSG00000163071,2.210749,0.105301,0.692827,0.090406
ENSG00000163082,2.418590,0.012608,0.646932,0.071354
ENSG00000163104,3.748348,0.246758,0.913034,0.099748
ENSG00000163106,2.441893,0.086042,0.811303,0.099043
ENSG00000163121,1.835028,-0.042697,0.514342,0.071336
ENSG00000163125,3.048875,0.212385,0.854975,0.136379
ENSG00000163126,1.541803,0.001607,0.607010,0.145719
ENSG00000163131,2.426445,0.208044,0.559777,0.140268
ENSG00000163132,3.392919,0.915919,0.740143,0.303620
ENSG00000163155,2.345375,0.466705,0.659926,0.173944
ENSG00000163162,2.786350,0.073158,0.723470,0.062604
ENSG00000163170,2.741800,0.012354,0.815953,0.045893
ENSG00000163217,3.321086,0.765695,0.760826,0.196040
ENSG00000163218,0.729399,-0.014918,0.359631,0.086023
ENSG00000163220,0.610196,-0.233088,0.319588,0.048336
ENSG00000163221,0.502432,0.045830,0.354522,0.137218
ENSG00000163239,0.373102,-0.060971,0.248423,0.073796
ENSG00000163273,2.187055,0.991661,0.773603,0.393627
ENSG00000163291,5.073372,0.342655,0.941536,0.093735
ENSG00000163293,3.399107,0.283558,0.746736,0.104192
ENSG00000163295,1.842059,0.758128,0.476479,0.283306
ENSG00000163328,3.769563,0.430125,0.891801,0.180673
ENSG00000163344,2.207459,-0.015000,0.738575,0.060748
ENSG00000163347,3.355417,0.240377,0.838417,0.117695
ENSG00000163348,2.507655,1.107180,0.743193,0.406544
ENSG00000163357,1.472516,0.111018,0.590708,0.128954
ENSG00000163380,3.066892,0.389348,0.671027,0.117158
ENSG00000163382,3.285086,1.224130,0.684343,0.285653
ENSG00000163389,4.104454,0.323012,0.901133,0.113485
ENSG00000163393,3.218663,0.077715,0.876196,0.097220
ENSG00000163394,3.896497,0.602372,0.830656,0.177279
ENSG00000163428,3.601491,0.324453,0.837068,0.107132
ENSG00000163431,2.430174,-0.033662,0.600683,0.061153
ENSG00000163440,3.268295,0.169695,0.950627,0.151624
ENSG00000163444,4.314237,0.522313,0.912780,0.171990
ENSG00000163453,2.676162,0.073825,0.763525,0.079396
ENSG00000163463,4.437907,0.540972,0.929637,0.140572
ENSG00000163472,1.826785,0.278796,0.597674,0.140433
ENSG00000163481,2.236141,0.506857,0.700271,0.188637
ENSG00000163485,3.950539,0.008988,0.833620,0.065695
ENSG00000163492,2.177240,0.175582,0.757547,0.106003
ENSG00000163497,3.493910,0.664512,0.889511,0.246723
ENSG00000163501,3.442452,0.877703,0.730880,0.282677
ENSG00000163507,3.143953,0.342770,0.908604,0.145094
ENSG00000163508,3.709361,1.551760,0.846669,0.394103
ENSG00000163510,3.916467,0.365039,0.877158,0.123445
ENSG00000163513,3.915166,0.084759,0.805332,0.080844
ENSG00000163517,3.846448,0.045993,0.829196,0.072455
ENSG00000163518,0.154515,-0.020722,0.188206,0.046891
ENSG00000163527,5.513880,0.237349,0.962671,0.107902
ENSG00000163528,4.004595,0.099061,0.766169,0.064022
ENSG00000163530,0.413354,-0.063250,0.266970,0.043098
ENSG00000163536,4.017849,0.224611,0.930198,0.110792
ENSG00000163545,3.051253,0.414650,0.665637,0.160871
ENSG00000163558,5.267919,0.227975,0.955702,0.108615
ENSG00000163565,-0.320451,-0.265618,0.113621,0.067451
ENSG00000163568,-0.096337,-0.085703,0.060361,0.031803
ENSG00000163577,4.903532,0.307480,0.970109,0.121214
ENSG00000163581,3.170468,0.272566,0.717316,0.088385
ENSG00000163584,5.010068,0.406179,0.947650,0.132643
ENSG00000163586,2.878810,0.090455,0.764674,0.079984
ENSG00000163590,5.411042,0.182061,0.943334,0.115928
ENSG00000163599,2.131891,0.457376,0.730138,0.200499
ENSG00000163600,1.094884,0.127003,0.530742,0.073022
ENSG00000163606,0.276546,0.047371,0.219083,0.097198
ENSG00000163607,2.977324,0.422704,0.701011,0.141145
ENSG00000163623,3.131162,0.755736,0.817864,0.273111
ENSG00000163626,2.549646,0.249607,0.670401,0.096399
ENSG00000163630,4.132056,0.057896,0.880841,0.070818
ENSG00000163633,0.778952,0.097355,0.431524,0.091539
ENSG00000163644,4.099570,0.489936,0.886181,0.171838
ENSG00000163659,4.070746,0.667872,0.916033,0.253040
ENSG00000163661,2.582985,0.599200,0.626710,0.201844
ENSG00000163666,2.609587,1.058750,0.804341,0.333345
ENSG00000163673,2.138381,0.117086,0.567147,0.071661
ENSG00000163687,2.309753,0.072196,0.604381,0.073059
ENSG00000163704,1.222387,0.952710,0.477386,0.374255
ENSG00000163705,2.511790,2.511790,0.922081,0.922081
ENSG00000163719,4.224652,0.139937,0.902041,0.081715
ENSG00000163736,0.142167,-0.016324,0.212125,0.117334
ENSG00000163738,3.310381,0.106841,0.724510,0.081884
ENSG00000163743,3.609490,0.231294,0.884055,0.145046
ENSG00000163751,1.972355,0.217478,0.577196,0.098023
ENSG00000163781,3.327487,0.355552,0.792768,0.140486
ENSG00000163788,4.649716,0.229567,0.845298,0.090864
ENSG00000163792,1.510344,0.164974,0.418754,0.100010
ENSG00000163798,2.952994,0.335765,0.723565,0.148083
ENSG00000163807,2.760110,0.254267,0.893355,0.186793
ENSG00000163812,5.581759,0.097900,0.953341,0.079222
ENSG00000163814,1.784063,0.014172,0.613448,0.061565
ENSG00000163815,3.194428,0.127057,0.766248,0.080944
ENSG00000163817,3.638724,-0.013073,0.798750,0.060130
ENSG00000163818,3.955467,0.138751,0.882167,0.076761
ENSG00000163823,2.042340,2.042340,0.518817,0.518817
ENSG00000163825,0.684643,-0.014278,0.295540,0.079217
ENSG00000163827,2.625024,0.089980,0.790679,0.077199
ENSG00000163832,2.694552,0.067484,0.762368,0.077018
ENSG00000163840,0.999397,0.348558,0.318142,0.131357
ENSG00000163875,5.007944,0.339678,0.969826,0.135804
ENSG00000163877,3.082571,0.361154,0.749849,0.177183
ENSG00000163879,3.915835,0.503022,0.902112,0.189434
ENSG00000163884,3.385528,0.219827,0.731683,0.114669
ENSG00000163885,1.467427,-0.056362,0.494919,0.075553
ENSG00000163898,2.431952,0.103067,0.650175,0.075303
ENSG00000163902,4.353365,0.260581,0.892198,0.129341
ENSG00000163909,2.247356,0.292517,0.611999,0.146467
ENSG00000163914,4.584231,0.765156,0.855747,0.204736
ENSG00000163931,4.505215,0.153486,0.876769,0.095088
ENSG00000163935,4.137847,0.268106,0.911893,0.128310
ENSG00000163938,2.451079,0.575353,0.654885,0.200985
ENSG00000163946,2.677789,0.349651,0.864293,0.144942
ENSG00000163947,4.037661,0.240920,0.879229,0.114460
ENSG00000163956,2.589297,-0.236322,0.711775,0.049055
ENSG00000163958,1.220498,0.007495,0.528280,0.081552
ENSG00000163961,1.491082,0.117893,0.518863,0.087612
ENSG00000163964,1.622308,0.138231,0.683036,0.104071
ENSG00000163982,2.499371,0.054061,0.665173,0.066133
ENSG00000163993,0.939747,-0.268367,0.435873,0.046221
ENSG00000164007,3.488840,0.255468,0.869424,0.144047
ENSG00000164008,3.197022,0.350554,0.760749,0.125636
ENSG00000164010,1.044508,0.124977,0.374669,0.084157
ENSG00000164022,4.220433,0.249406,0.854885,0.097804
ENSG00000164032,4.890307,1.364040,0.969010,0.353353
ENSG00000164035,0.564503,0.047039,0.332720,0.066240
ENSG00000164038,3.014849,0.235533,0.738344,0.111048
ENSG00000164039,4.175191,0.187411,0.893468,0.071485
ENSG00000164040,3.466619,0.297502,0.955996,0.116716
ENSG00000164047,0.103100,-0.183082,0.253506,0.084406
ENSG00000164049,0.092748,0.004606,0.175154,0.135053
ENSG00000164050,3.407184,1.016260,0.756774,0.273946
ENSG00000164053,1.892516,0.276932,0.654657,0.137965
ENSG00000164061,2.802568,0.372038,0.670052,0.173263
ENSG00000164070,4.191216,0.392547,0.919952,0.128142
ENSG00000164076,3.356679,1.912280,0.745922,0.451322
ENSG00000164077,3.983850,1.619900,0.864821,0.365198
ENSG00000164082,4.402165,1.300790,0.845551,0.291523
ENSG00000164086,4.342246,1.020030,0.851084,0.267280
ENSG00000164087,3.456377,0.040671,0.813695,0.069677
ENSG00000164088,2.411448,0.862716,0.735129,0.291266
ENSG00000164099,2.822527,0.188224,0.689348,0.080778
ENSG00000164100,4.225876,0.171160,0.845260,0.118376
ENSG00000164105,4.134596,0.560627,0.868677,0.154815
ENSG00000164106,2.692931,0.348988,0.751639,0.136513
ENSG00000164109,4.409863,0.378349,0.923314,0.109202
ENSG00000164116,3.959533,0.210309,0.834097,0.084464
ENSG00000164117,4.978377,0.420477,0.957711,0.124286
ENSG00000164123,0.672880,0.052130,0.335491,0.093113
ENSG00000164125,2.697561,0.149381,0.692391,0.083115
ENSG00000164136,1.450374,0.082623,0.654354,0.065113
ENSG00000164144,4.663917,0.171014,0.951307,0.108205
ENSG00000164161,4.776963,0.450942,0.944427,0.162848
ENSG00000164163,5.819270,0.569046,0.979254,0.135310
ENSG00000164167,6.099978,0.346871,0.969541,0.120172
ENSG00000164168,4.521711,0.534847,0.885068,0.163323
ENSG00000164169,3.673060,0.295702,0.827893,0.117004
ENSG00000164172,3.014085,0.204877,0.811780,0.104543
ENSG00000164175,3.433731,0.281499,0.723293,0.117559
ENSG00000164176,4.653915,0.046005,0.922548,0.069784
ENSG00000164187,4.549886,0.398885,0.940985,0.148860
ENSG00000164197,2.662067,0.138353,0.823033,0.119836
ENSG00000164209,3.948802,0.306362,0.888649,0.104794
ENSG00000164211,3.217650,0.359085,0.890603,0.118254
ENSG00000164219,4.673306,0.193094,0.935811,0.070705
ENSG00000164220,2.244238,0.458734,0.614475,0.157665
ENSG00000164221,2.265218,0.270682,0.845185,0.137940
ENSG00000164236,2.356829,-0.099243,0.614142,0.041214
ENSG00000164237,2.823529,0.069682,0.711065,0.086273
ENSG00000164241,3.208261,0.402997,0.834629,0.196277
ENSG00000164244,3.456816,0.188012,0.711392,0.087037
ENSG00000164258,4.123613,0.217293,0.915259,0.136108
ENSG00000164265,1.290458,0.022136,0.559505,0.065577
ENSG00000164270,4.777078,0.106894,0.933369,0.082282
ENSG00000164291,3.545194,0.260057,0.782149,0.112271
ENSG00000164294,3.689904,0.667817,0.850395,0.185373
ENSG00000164304,0.741248,0.168192,0.394550,0.131948
ENSG00000164325,2.294722,1.807420,0.642030,0.527671
ENSG00000164326,3.332847,0.915642,0.830980,0.265839
ENSG00000164330,5.691005,0.578724,0.949582,0.236582
ENSG00000164332,5.614588,0.525002,0.972654,0.143008
ENSG00000164344,1.882892,0.123633,0.556509,0.115025
ENSG00000164363,2.403974,-0.164403,0.581493,0.070273
ENSG00000164399,-0.981193,-0.212003,0.052936,0.045343
ENSG00000164400,0.596083,0.215566,0.334794,0.136779
ENSG00000164402,4.897890,0.428001,0.923432,0.161637
ENSG00000164404,2.058563,0.924239,0.534085,0.260738
ENSG00000164405,3.148301,1.128970,0.798081,0.324605
ENSG00000164406,2.103581,0.709505,0.695355,0.248713
ENSG00000164430,0.985563,0.089408,0.398231,0.101065
ENSG00000164434,4.851276,0.484442,0.947576,0.133112
ENSG00000164438,3.422244,1.385480,0.797441,0.379324
ENSG00000164442,3.285470,3.285470,0.927825,0.927825
ENSG00000164458,3.652477,0.228117,0.810467,0.131036
ENSG00000164463,4.520181,0.301068,0.941189,0.176988
ENSG00000164466,4.590567,0.071508,0.815258,0.067360
ENSG00000164483,2.227098,0.054656,0.781296,0.069142
ENSG00000164484,3.856500,3.856500,0.828316,0.828316
ENSG00000164485,1.185719,0.058146,0.445052,0.052740
ENSG00000164488,1.249749,-0.010552,0.404491,0.114004
ENSG00000164500,1.353638,-0.040278,0.548654,0.088077
ENSG00000164509,0.910925,0.081140,0.421519,0.068979
ENSG00000164512,3.008445,0.138757,0.810359,0.109937
ENSG00000164530,1.103583,0.077289,0.360441,0.094158
ENSG00000164532,5.236769,0.266235,0.922050,0.096115
ENSG00000164543,3.114825,0.129723,0.755850,0.084387
ENSG00000164548,4.700094,0.356275,0.942859,0.143010
ENSG00000164576,5.041219,0.472169,0.960880,0.182782
ENSG00000164587,5.718437,0.622334,0.952645,0.148296
ENSG00000164588,4.177626,0.084604,0.839190,0.075427
ENSG00000164591,1.697820,0.036719,0.513815,0.063350
ENSG00000164603,4.536990,0.177272,0.958423,0.116495
ENSG00000164615,3.491998,0.275758,0.806764,0.135726
ENSG00000164620,2.270543,1.194920,0.743207,0.392843
ENSG00000164626,3.622780,0.096379,0.811201,0.103188
ENSG00000164674,2.159028,-0.067610,0.671649,0.062876
ENSG00000164675,1.902281,0.197726,0.579652,0.096712
ENSG00000164683,3.929272,1.782660,0.876050,0.469709
ENSG00000164684,4.261416,0.109186,0.905850,0.098642
ENSG00000164690,3.362758,0.985579,0.758929,0.353834
ENSG00000164691,1.658144,0.399351,0.507152,0.178498
ENSG00000164692,4.446133,0.880331,0.856477,0.265174
ENSG00000164695,3.819691,0.143152,0.812584,0.080199
ENSG00000164708,4.166671,0.907871,0.831697,0.257810
ENSG00000164715,2.496690,0.093352,0.563079,0.081462
ENSG00000164742,4.028534,-0.052019,0.883519,0.064785
ENSG00000164746,1.421862,-0.130156,0.526139,0.051214
ENSG00000164749,4.505624,0.335027,0.881790,0.122005
ENSG00000164754,5.090433,0.449619,0.933136,0.141881
ENSG00000164756,2.836627,0.192200,0.743483,0.085996
ENSG00000164758,4.978519,0.345956,0.910266,0.118361
ENSG00000164764,2.818482,0.039158,0.758203,0.065846
ENSG00000164776,4.484241,0.629726,0.878952,0.163486
ENSG00000164794,3.947633,1.060140,0.903777,0.286855
ENSG00000164808,1.392615,0.094950,0.551751,0.103107
ENSG00000164815,4.063903,0.201474,0.929761,0.104182
ENSG00000164816,-0.511242,-0.245869,0.095106,0.031183
ENSG00000164823,4.011558,0.374036,0.926308,0.134117
ENSG00000164825,0.279941,-0.101720,0.266353,0.033602
ENSG00000164889,3.236533,0.728677,0.735633,0.239894
ENSG00000164896,1.963013,0.784874,0.723454,0.355061
ENSG00000164900,2.575586,0.020593,0.727367,0.070476
ENSG00000164902,3.669826,0.190098,0.840169,0.087180
ENSG00000164919,2.665796,0.168400,0.757618,0.088128
ENSG00000164924,5.449314,0.176794,0.972924,0.067793
ENSG00000164930,3.644978,0.357150,0.765457,0.109894
ENSG00000164932,4.342893,0.405011,0.825740,0.126774
ENSG00000164933,4.097608,0.327353,0.863443,0.099924
ENSG00000164935,1.634679,0.326549,0.534069,0.170884
ENSG00000164938,3.291620,0.381134,0.890381,0.153115
ENSG00000164946,3.032340,0.282703,0.777660,0.123153
ENSG00000164967,2.340110,2.340110,0.657920,0.657920
ENSG00000164972,1.608059,0.138358,0.693131,0.091073
ENSG00000164975,3.144345,0.138560,0.807439,0.098474
ENSG00000164976,4.061750,4.061750,0.828951,0.828951
ENSG00000164978,3.854116,0.648777,0.822508,0.224879
ENSG00000164985,3.616302,0.239011,0.956078,0.107040
ENSG00000165006,3.817885,0.304995,0.932453,0.139278
ENSG00000165025,3.562543,-0.069024,0.755164,0.059419
ENSG00000165030,3.017720,3.017720,0.752380,0.752380
ENSG00000165046,2.821073,0.301719,0.671900,0.123558
ENSG00000165066,3.583167,0.366736,0.828936,0.173295
ENSG00000165071,1.065910,0.017075,0.407033,0.057052
ENSG00000165072,3.420991,0.153095,0.822462,0.090451
ENSG00000165076,2.024389,0.268554,0.657445,0.126542
ENSG00000165078,3.851496,0.143345,0.913656,0.099741
ENSG00000165084,3.403750,0.082951,0.808607,0.080991
ENSG00000165097,4.639976,0.140956,0.878080,0.081338
ENSG00000165105,2.920233,0.073508,0.792725,0.058264
ENSG00000165115,2.664712,0.267735,0.781233,0.135713
ENSG00000165118,3.407305,0.274935,0.785376,0.130263
ENSG00000165120,1.225143,0.284013,0.567940,0.173804
ENSG00000165152,3.187130,3.187130,0.809071,0.809071
ENSG00000165185,3.094363,0.317973,0.877514,0.149113
ENSG00000165233,1.815093,-0.051662,0.750810,0.090195
ENSG00000165244,3.619522,0.236645,0.805472,0.117389
ENSG00000165272,3.972686,0.737402,0.851696,0.225090
ENSG00000165275,2.651857,0.238111,0.756657,0.118740
ENSG00000165283,4.317554,1.699010,0.891260,0.371368
ENSG00000165325,2.205425,0.182282,0.821432,0.123547
ENSG00000165379,4.481721,0.707558,0.898716,0.227218
ENSG00000165383,2.860889,0.548557,0.718234,0.182793
ENSG00000165392,2.144712,0.214570,0.632917,0.104916
ENSG00000165410,5.611723,2.204110,0.984129,0.522538
ENSG00000165416,3.703333,0.210996,0.934326,0.102173
ENSG00000165417,4.794229,0.276053,0.962597,0.096575
ENSG00000165434,3.511675,0.320197,0.821256,0.160453
ENSG00000165443,5.580516,0.252753,0.966301,0.122920
ENSG00000165449,3.641446,0.256592,0.826927,0.105686
ENSG00000165457,2.095226,0.510078,0.533242,0.152668
ENSG00000165458,3.204850,0.981666,0.782557,0.288644
ENSG00000165471,0.518189,0.033249,0.292365,0.078396
ENSG00000165474,3.721400,3.721400,0.725239,0.725239
ENSG00000165476,3.859278,0.190794,0.904084,0.100951
ENSG00000165478,3.452364,0.392169,0.853164,0.139300
ENSG00000165480,1.213039,0.102084,0.493898,0.091809
ENSG00000165494,3.724601,1.019530,0.944211,0.331693
ENSG00000165495,4.904924,0.199407,0.932578,0.110423
ENSG00000165501,3.349107,0.484265,0.857323,0.199683
ENSG00000165512,1.374340,1.374340,0.311868,0.311868
ENSG00000165516,4.261631,0.448888,0.935307,0.133697
ENSG00000165525,3.889797,0.288141,0.880491,0.125309
ENSG00000165526,2.357555,0.327557,0.650693,0.120384
ENSG00000165527,6.505570,6.505570,0.978625,0.978625
ENSG00000165556,2.520469,0.652060,0.683966,0.264241
ENSG00000165566,1.954290,1.954290,0.620394,0.620394
ENSG00000165588,5.562976,1.384120,0.967521,0.282622
ENSG00000165606,4.394432,0.277203,0.871879,0.117827
ENSG00000165609,3.130261,0.067215,0.843109,0.072036
ENSG00000165623,1.520269,-0.049265,0.680705,0.053561
ENSG00000165629,4.772385,0.238243,0.901461,0.084269
ENSG00000165630,5.077291,0.236407,0.937113,0.098442
ENSG00000165632,3.889167,0.184338,0.806773,0.098545
ENSG00000165633,2.652549,-0.045596,0.794065,0.051795
ENSG00000165637,5.513289,0.288311,0.964262,0.115366
ENSG00000165646,4.377334,0.119787,0.825150,0.078538
ENSG00000165650,3.372882,0.289258,0.827230,0.127970
ENSG00000165660,4.094650,0.169139,0.869765,0.084428
ENSG00000165669,2.563519,0.609366,0.723372,0.169622
ENSG00000165672,3.674191,0.239584,0.754897,0.090135
ENSG00000165678,4.107481,0.402350,0.885010,0.115813
ENSG00000165682,0.993667,0.072978,0.485568,0.074418
ENSG00000165685,1.778196,0.069099,0.620956,0.067207
ENSG00000165688,4.185877,0.209005,0.783116,0.111835
ENSG00000165695,2.093192,0.025211,0.688526,0.087096
ENSG00000165698,1.989322,0.068518,0.629114,0.101332
ENSG00000165702,3.549183,0.562911,0.709102,0.185726
ENSG00000165714,4.883454,0.134020,0.891262,0.105743
ENSG00000165716,3.135589,-0.217044,0.802992,0.106854
ENSG00000165730,1.640266,0.141402,0.430884,0.107549
ENSG00000165757,1.274131,0.030311,0.383190,0.080396
ENSG00000165782,3.658870,1.291800,0.896213,0.337858
ENSG00000165792,1.770511,0.388593,0.703597,0.185862
ENSG00000165794,2.198850,0.929652,0.599021,0.275534
ENSG00000165816,2.720035,0.040951,0.710245,0.068173
ENSG00000165828,-0.367757,-0.427412,0.068817,0.026880
ENSG00000165832,2.733618,0.218395,0.743436,0.100008
ENSG00000165861,4.794607,0.245362,0.911246,0.102997
ENSG00000165886,4.412638,0.124693,0.881354,0.117759
ENSG00000165887,2.320937,0.188434,0.693490,0.096946
ENSG00000165891,2.277585,0.229954,0.643308,0.113509
ENSG00000165929,2.988149,0.320742,0.863813,0.130600
ENSG00000165953,0.997179,-0.086040,0.301991,0.048694
ENSG00000165966,3.581133,0.209453,0.801874,0.113575
ENSG00000165970,4.393938,0.171588,0.859186,0.102013
ENSG00000165973,4.389176,0.052259,0.909922,0.076042
ENSG00000165983,3.809648,0.298628,0.826487,0.132661
ENSG00000165997,5.650831,0.190295,0.950782,0.069550
ENSG00000166002,4.547140,4.547140,0.908610,0.908610
ENSG00000166006,4.447015,0.169110,0.879124,0.078562
ENSG00000166012,1.107615,0.139331,0.510044,0.153867
ENSG00000166016,4.243196,0.068674,0.889751,0.090897
ENSG00000166024,1.520902,0.310661,0.568695,0.202263
ENSG00000166033,3.736748,-0.014708,0.759882,0.067593
