gene_id,gene_symbol,cds_length,classification_v7,busted_p,busted_lrt,bh_fdr,bh_fdr_sig,storey_q,storey_sig,relax_K,relax_p,relax_fdr_sig,has_relax_active,relax_intensified,relax_relaxed,has_selectome,n_hars,has_doan_campra,tau,brain_tau,phyloP_cds,phyloP_gene,phastCons_cds,phastCons_gene,nc_conservation,gds_p_pct_resid,gds_lrt_pct_resid,gds_relax_pct,gds_selectome,gds_v7,rds_doan,rds_tau,rds_nc,rds_brain,rds_v7,classification_loo_campra,classification_loo_tau,rds_v7_no_brain,classification_loo_brain
ENSG00000151575,TEX9,61800,neutral,5.873118231503049e-05,18.09878515352102,0.00020836583511766164,True,2.083658e-04,True,1.304620958715512e-06,0.04734427386000595,False,True,False,False,False,0,False,0.792233580011357,0.0,2.553376,0.145797,0.769785,0.139657,-2.407579,0.389023,0.584439,0.005000,0.000000,0.312490,0.000000,0.525935,0.400281,0.000000,0.231554,neutral,gene-driven,0.289443,neutral
ENSG00000151576,QTRT2,60930,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4394603609727076,0.0,3.577024,0.36154,0.855389,0.136669,-3.215484,0.318858,0.245074,0.500000,0.000000,0.285123,0.000000,0.117209,0.602935,0.000000,0.180036,neutral,neutral,0.225045,neutral
ENSG00000151577,DRD3,60920,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9959917898202091,0.0,3.980944,0.252092,0.835416,0.118904,-3.728852,0.319260,0.245476,0.500000,0.000000,0.285384,0.000000,0.942903,0.725774,0.000000,0.417169,regulation-driven,neutral,0.521462,regulation-driven
ENSG00000151611,MMAA,101120,neutral,0.001520942928203872,11.59055521689879,0.00490926030167817,True,4.909260e-03,True,0.5059574102431951,0.002213673660293347,True,True,False,True,False,0,False,0.5550825041706264,0.0,3.740418,0.368431,0.792109,0.118494,-3.371987,0.199236,0.331725,0.252979,0.000000,0.219846,0.000000,0.260555,0.644351,0.000000,0.226226,neutral,neutral,0.282783,neutral
ENSG00000151615,POU4F2,15180,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,1.0,0.0,4.807125,4.17505,0.909129,0.870975,-0.6320750000000004,0.751106,0.623442,0.500000,0.000000,0.549920,0.000000,0.991355,0.091275,0.000000,0.270657,neutral,neutral,0.338322,neutral
ENSG00000151617,EDNRA,76380,neutral,0.5,-4.284593160264194e-07,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.794275900351968,0.0,4.135058,0.238368,0.857063,0.104191,-3.89669,0.245275,0.189586,0.500000,0.000000,0.242722,0.000000,0.528749,0.763973,0.000000,0.323181,regulation-driven,neutral,0.403976,regulation-driven
ENSG00000151640,DPYSL4,80090,neutral,0.4964822381674537,0.01412077932036482,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8603946921029106,0.0,3.15682,-0.226104,0.681882,0.082619,-3.382924,0.228388,0.176719,0.500000,0.000000,0.232951,0.000000,0.619622,0.647366,0.000000,0.316747,regulation-driven,neutral,0.395934,regulation-driven
ENSG00000151657,KIN,90370,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.40662321571524274,0.0,4.316288,0.152332,0.929431,0.071824,-4.163956,0.193607,0.146562,0.500000,0.000000,0.211731,0.000000,0.082228,0.824889,0.000000,0.226779,neutral,neutral,0.283474,neutral
ENSG00000151665,PIGF,30030,gene-driven,0.007004955447872163,8.535980557504445,0.021388979986320528,True,2.138898e-02,True,0.6110621834082193,0.1725393435578345,False,True,False,False,False,0,False,0.5307044636350413,0.0,3.345603,0.293267,0.887148,0.152367,-3.052336,0.594692,0.599115,0.305531,0.000000,0.448983,0.000000,0.233213,0.557901,0.000000,0.197778,gene-driven,gene-driven,0.247223,gene-driven
ENSG00000151687,ANKAR,199160,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8123206161371959,0.0,2.388107,0.248356,0.79559,0.140309,-2.1397510000000004,0.037998,0.030358,0.500000,0.000000,0.122407,0.000000,0.551669,0.341576,0.000000,0.223311,regulation-driven,neutral,0.279139,regulation-driven
ENSG00000151689,INPP1,80870,neutral,0.002111271753574673,10.93463521148078,0.006727396349955429,True,6.727396e-03,True,0.2324434029501137,0.04477648613224661,False,True,False,False,False,0,False,0.7219927810448049,0.0,2.301105,0.240374,0.599665,0.096172,-2.060731,0.268597,0.387616,0.116222,0.000000,0.233538,0.000000,0.445919,0.324889,0.000000,0.192702,neutral,neutral,0.240878,neutral
ENSG00000151694,ADAM17,180940,neutral,0.0001497752606746117,16.2264549380925,0.0005198758873660283,True,5.198759e-04,True,1.642147110975005,0.3317520460209975,False,True,False,False,False,0,False,0.5627236178651382,0.0,3.682445,0.143496,0.835652,0.092602,-3.538949,0.076799,0.252714,0.678896,0.000000,0.238473,0.000000,0.271210,0.682951,0.000000,0.238540,neutral,neutral,0.298175,neutral
ENSG00000151702,FLI1,101200,regulation-driven,0.425308774939538,0.3235853280275478,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.860755005817362,0.0,5.285591,0.098391,0.935566,0.102815,-5.1872,0.166064,0.126860,0.500000,0.000000,0.196180,0.000000,0.620024,0.978086,0.000000,0.399528,regulation-driven,neutral,0.499409,regulation-driven
ENSG00000151704,KCNJ1,74440,neutral,0.002294365884800809,10.76830319211876,0.007292125182747108,True,7.292125e-03,True,2.009399211930954,0.7150113986133402,False,True,False,False,False,0,False,0.9968648156527778,0.0,4.18757,4.18757,0.870387,0.870387,0.0,0.296743,0.406715,0.751691,0.000000,0.376213,0.000000,0.947527,0.005830,0.000000,0.238339,neutral,gene-driven,0.297924,neutral
ENSG00000151715,TMEM45B,25800,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9087886574032003,0.0,2.678019,0.185049,0.593411,0.095535,-2.49297,0.609771,0.493969,0.500000,0.000000,0.461610,0.000000,0.693607,0.422598,0.000000,0.279051,neutral,neutral,0.348814,neutral
ENSG00000151718,WWC2,206080,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5960248901571441,0.0,3.326823,0.075546,0.774327,0.082792,-3.251277,0.034982,0.028347,0.500000,0.000000,0.120748,0.000000,0.309007,0.614797,0.000000,0.230951,regulation-driven,neutral,0.288689,regulation-driven
ENSG00000151725,CENPU,34650,gene-driven,1.333433363726044e-12,53.30026296666256,8.128060724477136e-12,True,8.128061e-12,True,0.7762343352152774,0.1561746936136651,False,True,False,False,False,0,False,0.9786575324510118,0.0,0.795808,0.014419,0.442579,0.079867,-0.781389,0.703659,0.850422,0.388117,0.000000,0.579031,0.000000,0.874548,0.110776,0.000000,0.246331,gene-driven,gene-driven,0.307914,gene-driven
ENSG00000151726,,335320,regulation-driven,0.08539481539846822,3.534645417676074,0.22922493890554826,False,2.292249e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8462069824959364,0.0,3.801052,0.094042,0.79771,0.068708,-3.70701,0.005227,0.010856,0.500000,0.000000,0.105086,0.000000,0.597909,0.721753,0.000000,0.329916,regulation-driven,neutral,0.412394,regulation-driven
ENSG00000151729,SLC25A4,54130,neutral,0.5,-0.003697768937854562,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9035655149275511,0.0,5.5449,1.44082,0.908112,0.281123,-4.10408,0.360273,0.281665,0.500000,0.000000,0.310595,0.000000,0.685565,0.810816,0.000000,0.374095,regulation-driven,neutral,0.467619,regulation-driven
ENSG00000151746,BICD1,157770,gene-driven,0.0,257.9889089839708,0.0,True,0.000000e+00,True,1.969519995288735,0.0,True,True,True,False,False,0,False,0.8173431698698185,0.0,4.403699,0.127755,0.90377,0.086964,-4.275944,0.908122,0.985525,0.744461,0.000000,0.762392,0.000000,0.557901,0.851628,0.000000,0.352382,gene-driven,gene-driven,0.440478,gene-driven
ENSG00000151773,CCDC122,22240,gene-driven,0.0,91.31379813231615,0.0,True,0.000000e+00,True,5.132501020079972,2.902888337930065e-06,True,True,True,False,False,0,False,0.5114268557361532,0.0,1.90484,0.185716,0.766266,0.152521,-1.719124,0.989144,0.922799,1.000000,0.000000,0.823040,0.000000,0.205871,0.263772,0.000000,0.117411,gene-driven,gene-driven,0.146763,gene-driven
ENSG00000151778,SERP2,9160,gene-driven,2.372768698510885e-05,19.91144156788141,8.678052578230252e-05,True,8.678053e-05,True,0.9778457646984411,0.9707201072363121,False,True,False,False,False,0,False,0.849748574980477,0.0,4.218755,0.053714,0.974539,0.066735,-4.1650409999999995,0.850824,0.814435,0.488923,0.000000,0.639904,0.000000,0.603739,0.825493,0.000000,0.357308,neutral,gene-driven,0.446635,gene-driven
ENSG00000151806,GUF1,137670,neutral,0.1237607322201625,2.792515951128735,0.3221276201272047,False,3.221276e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.3509541953919488,0.0,4.310825,0.524642,0.874752,0.138358,-3.7861830000000003,0.096100,0.100121,0.500000,0.000000,0.163671,0.000000,0.030760,0.737234,0.000000,0.191998,neutral,neutral,0.239998,neutral
ENSG00000151834,GABRA2,143690,neutral,2.355804440412612e-10,42.95164276372088,1.2155364405199514e-09,True,1.215536e-09,True,1.0,1.0,False,False,False,False,False,1,False,0.9661185753058877,0.0,4.787482,0.058279,0.913441,0.063552,-4.729203,0.203056,0.730800,0.500000,0.000000,0.390310,0.000000,0.834138,0.928629,0.000000,0.440692,dual-driven,neutral,0.550865,dual-driven
ENSG00000151838,CCDC175,64760,neutral,0.4054709336480541,0.4191178153996589,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9808936702607184,0.0,0.365664,0.041703,0.286248,0.065715,-0.323961,0.300965,0.236027,0.500000,0.000000,0.276146,0.000000,0.882187,0.057097,0.000000,0.234821,neutral,neutral,0.293526,neutral
ENSG00000151876,FBXO4,72930,gene-driven,3.125851244512035e-09,37.78082404018642,1.4723469782389075e-08,True,1.472347e-08,True,4.945820726680137,0.1806407920328487,False,True,False,False,False,0,False,0.424398271264091,0.0,2.94933,0.339194,0.812735,0.127501,-2.610136,0.412545,0.760756,1.000000,0.000000,0.572618,0.000000,0.099920,0.451347,0.000000,0.137817,gene-driven,gene-driven,0.172271,gene-driven
ENSG00000151881,TMEM267,31350,gene-driven,2.55351295663786e-15,65.82821511591283,1.8514830096671597e-14,True,1.851483e-14,True,5.25727831083239,0.4383815901721202,False,True,False,False,False,0,False,0.7234262505783763,0.0,4.203385,0.442419,0.892687,0.146073,-3.760966,0.758544,0.879373,1.000000,0.000000,0.729302,0.000000,0.447527,0.730398,0.000000,0.294481,gene-driven,gene-driven,0.368102,gene-driven
ENSG00000151882,CCL28,10730,gene-driven,1.821987005712344e-12,52.67588577269271,1.103844502608185e-11,True,1.103845e-11,True,1.738902569336646,0.7265918157284458,False,True,False,False,False,0,False,0.9829938694858381,0.0,0.981382,0.048129,0.533389,0.065401,-0.933253,0.863490,0.884399,0.699544,0.000000,0.707450,0.000000,0.889425,0.130076,0.000000,0.254875,gene-driven,gene-driven,0.318594,gene-driven
ENSG00000151893,CACUL1,41320,neutral,0.4964840230043038,0.01411358940094942,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.45708917364844875,0.0,3.848432,0.161668,0.928284,0.083119,-3.6867639999999997,0.461600,0.365300,0.500000,0.000000,0.371150,0.000000,0.139324,0.716928,0.000000,0.214063,neutral,neutral,0.267579,neutral
ENSG00000151917,BEND6,50820,neutral,0.5,-0.003791202812863048,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9251827338368888,0.0,2.732648,0.163382,0.908311,0.114272,-2.5692660000000003,0.383997,0.302372,0.500000,0.000000,0.325111,0.000000,0.728589,0.442501,0.000000,0.292772,neutral,neutral,0.365966,neutral
ENSG00000151948,GLT1D1,139890,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9325125829057996,0.0,1.93505,-0.138652,0.580677,0.037466,-2.073702,0.088259,0.068355,0.500000,0.000000,0.151397,0.000000,0.743466,0.327704,0.000000,0.267793,regulation-driven,neutral,0.334741,regulation-driven
ENSG00000151962,RBM46,111250,neutral,0.0,291.1039066562735,0.0,True,0.000000e+00,True,1.804977843412728,3.196840570041104e-10,True,True,True,False,False,1,True,0.998020532734779,0.0,4.047213,0.380783,0.949413,0.14684,-3.66643,0.926819,0.989747,0.712995,0.000000,0.763910,1.000000,0.954765,0.711701,0.000000,0.716616,gene-driven,neutral,0.895771,neutral
ENSG00000151967,SCHIP1,146790,neutral,0.0961627160201961,3.297132766027062,0.25582788578625715,False,2.558279e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7260541719122154,0.0,3.753631,0.115754,0.814238,0.096107,-3.637877,0.086248,0.094893,0.500000,0.000000,0.158655,0.000000,0.450342,0.705871,0.000000,0.289053,regulation-driven,neutral,0.361317,regulation-driven
ENSG00000152034,MCHR2,31800,gene-driven,7.943299358881273e-06,22.10006930425334,2.9999977988667767e-05,True,2.999998e-05,True,1.97570203577058,0.5100903167566497,False,True,False,False,False,0,False,0.9670313199096363,0.0,2.261448,0.176823,0.745393,0.140218,-2.084625,0.622638,0.741456,0.745591,0.000000,0.589478,0.000000,0.836550,0.330117,0.000000,0.291667,gene-driven,gene-driven,0.364583,gene-driven
ENSG00000152049,KCNE4,7930,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7358362478409629,0.0,3.27425,3.27425,0.792816,0.792816,0.0,0.842782,0.727583,0.500000,0.000000,0.613249,0.000000,0.462203,0.005830,0.000000,0.117008,neutral,neutral,0.146260,neutral
ENSG00000152093,CFC1B,32430,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,1.0,0.0,0.344409,-0.05625,0.258335,0.068824,-0.40065900000000004,0.541817,0.431444,0.500000,0.000000,0.419069,0.000000,0.991355,0.064938,0.000000,0.264073,neutral,neutral,0.330092,neutral
ENSG00000152102,FAM168B,12410,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.45776728723231275,0.0,4.922487,0.079557,0.948937,0.057711,-4.84293,0.787093,0.661842,0.500000,0.000000,0.574035,0.000000,0.140933,0.945919,0.000000,0.271713,neutral,neutral,0.339641,neutral
ENSG00000152104,PTPN14,209030,regulation-driven,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.6234966536026427,0.0,4.011271,0.122135,0.863823,0.086575,-3.8891359999999997,0.033575,0.027141,0.500000,0.000000,0.119893,0.000000,0.341777,0.761560,0.000000,0.275834,regulation-driven,neutral,0.344793,regulation-driven
ENSG00000152127,MGAT5,99190,regulation-driven,0.3650964904502749,0.628892844717484,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,True,0.5228238635778344,0.0,5.251666,0.061898,0.940418,0.07019,-5.189768,0.171492,0.135103,0.500000,0.000000,0.200553,1.000000,0.220748,0.978488,0.000000,0.599809,regulation-driven,regulation-driven,0.749761,regulation-driven
ENSG00000152133,GPATCH11,28750,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5389275108783655,0.0,3.513266,0.45331,0.898627,0.138591,-3.0599559999999997,0.581222,0.467029,0.500000,0.000000,0.443536,0.000000,0.243265,0.560113,0.000000,0.200844,neutral,neutral,0.251056,neutral
ENSG00000152137,HSPB8,23310,gene-driven,0.0,77.66884436845703,0.0,True,0.000000e+00,True,2.053147099889291,0.001882777958098769,True,True,True,False,False,0,False,0.8047847554697659,0.0,3.257159,0.052385,0.820771,0.072765,-3.204774,0.987937,0.903297,0.759459,0.000000,0.768659,0.000000,0.541013,0.599719,0.000000,0.285183,gene-driven,gene-driven,0.356479,gene-driven
ENSG00000152147,GEMIN6,17090,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7302199257960151,0.0,2.684504,0.434179,0.79293,0.189008,-2.250325,0.720346,0.594893,0.500000,0.000000,0.530589,0.000000,0.456373,0.362887,0.000000,0.204815,neutral,neutral,0.256019,neutral
ENSG00000152154,TMEM178A,29210,neutral,0.5,-5.456968210637569e-12,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8524696604488834,0.0,2.928413,0.21791,0.819963,0.127377,-2.710503,0.575794,0.460796,0.500000,0.000000,0.439767,0.000000,0.608363,0.476478,0.000000,0.271210,neutral,neutral,0.339013,neutral
ENSG00000152193,OBI1,30890,neutral,0.5,-0.00965475625525869,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6288603585388867,0.0,2.803827,0.365745,0.854925,0.150914,-2.438082,0.558102,0.444914,0.500000,0.000000,0.428810,0.000000,0.347809,0.407720,0.000000,0.188882,neutral,neutral,0.236103,neutral
ENSG00000152219,ARL14EP,19040,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.3885045358013249,0.0,3.705387,0.557469,0.945848,0.185027,-3.1479179999999998,0.697628,0.572979,0.500000,0.000000,0.516064,0.000000,0.062324,0.582831,0.000000,0.161289,neutral,neutral,0.201611,neutral
ENSG00000152266,PTH,6900,neutral,0.5,-0.007299475550098578,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.992030259119885,0.0,1.310959,1.10971,0.549029,0.467016,-0.201249,0.855247,0.742461,0.500000,0.000000,0.622075,0.000000,0.926216,0.046039,0.000000,0.243064,neutral,neutral,0.303830,neutral
ENSG00000152270,PDE3B,217600,regulation-driven,0.03773052188523796,5.168277464981657,0.10663159991884866,False,1.066316e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8180284806890935,0.0,3.412419,0.207909,0.867583,0.145612,-3.20451,0.035987,0.056092,0.500000,0.000000,0.129423,0.000000,0.559107,0.599517,0.000000,0.289656,regulation-driven,neutral,0.362070,regulation-driven
ENSG00000152315,KCNK13,23250,neutral,0.3268591152405651,0.8501577211573021,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9783231966905881,0.0,3.787431,0.023413,0.797163,0.066361,-3.764018,0.642541,0.533575,0.500000,0.000000,0.484962,0.000000,0.873341,0.731403,0.000000,0.401186,neutral,neutral,0.501483,neutral
ENSG00000152332,UHMK1,55650,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.38373883608871495,0.0,4.472977,0.2812,0.975154,0.111791,-4.191777,0.350221,0.273824,0.500000,0.000000,0.304725,0.000000,0.057499,0.832127,0.000000,0.222407,neutral,neutral,0.278008,neutral
ENSG00000152359,POC5,88350,gene-driven,0.0,164.7226664956543,0.0,True,0.000000e+00,True,1.214103872252847,0.04157860901897048,False,True,False,False,False,0,False,0.725225909199403,0.0,2.140093,0.175669,0.648643,0.098796,-1.9644239999999997,0.940088,0.962203,0.569973,0.000000,0.731687,0.000000,0.449739,0.308002,0.000000,0.189435,gene-driven,gene-driven,0.236794,gene-driven
ENSG00000152377,SPOCK1,72600,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6903313860730987,0.0,3.772199,0.032838,0.910568,0.08002,-3.739361,0.262766,0.202252,0.500000,0.000000,0.252644,0.000000,0.413349,0.727986,0.000000,0.285334,neutral,neutral,0.356667,neutral
ENSG00000152380,FAM151B,26190,gene-driven,8.943623619472874e-12,49.49386661610333,5.178764130763454e-11,True,5.178764e-11,True,7.496875202791042,0.02804473276830244,False,True,False,False,False,0,False,0.5756696979672454,0.0,2.786125,0.185515,0.766483,0.135732,-2.60061,0.756936,0.852031,1.000000,0.000000,0.720537,0.000000,0.284278,0.449739,0.000000,0.183504,gene-driven,gene-driven,0.229380,gene-driven
ENSG00000152382,TADA1,44460,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.456711419832988,0.0,4.364811,0.215727,0.896318,0.095994,-4.149084,0.434660,0.342581,0.500000,0.000000,0.354906,0.000000,0.138922,0.821070,0.000000,0.239998,neutral,neutral,0.299997,neutral
ENSG00000152402,GUCY1A2,227630,neutral,0.0001998108280876765,15.64998463615484,0.0006882680463352513,True,6.882680e-04,True,1.24571201954771e-10,0.0001899474744269103,True,True,False,True,False,0,False,0.8396801316252084,0.0,4.129352,0.092989,0.892656,0.07504,-4.036363,0.043828,0.180941,0.005000,0.000000,0.070622,0.000000,0.586651,0.795939,0.000000,0.345647,neutral,neutral,0.432059,neutral
ENSG00000152404,CWF19L2,196790,neutral,0.5,-0.009146006021182984,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.5096432095220937,0.0,2.676537,0.164384,0.732321,0.098599,-2.512153,0.039204,0.031162,0.500000,0.000000,0.123070,0.000000,0.204061,0.426819,0.000000,0.157720,neutral,neutral,0.197150,neutral
